10000 9999
4391 7377 9
1829 5276 9
3792 4164 9
9920 6602 9
3640 8812 9
9717 6614 9
5190 2188 9
5815 8335 9
8090 9504 9
5169 9393 9
156 5103 9
5113 3653 9
8487 1962 9
8646 5122 9
5609 7478 9
645 590 9
920 4921 9
7885 3019 9
3895 7319 9
6659 2401 9
3213 6204 9
4760 7184 9
628 3928 9
3749 5030 9
7935 1911 9
1266 4474 9
4613 3383 9
8725 2377 9
4458 1318 9
363 8109 9
4025 9251 9
655 9213 9
1875 7412 9
3035 7000 9
8636 915 9
2950 2196 9
2688 8681 9
8506 7678 9
9252 9039 9
2097 1212 9
9091 4478 9
5677 7950 9
4894 1675 9
8134 4105 9
4207 6935 9
6681 3417 9
815 236 9
3518 2018 9
5948 4073 9
2213 8089 9
7894 5139 9
8154 343 9
1497 9241 9
2120 822 9
7405 1563 9
7392 3446 9
5264 8036 9
5780 8141 10
4159 3470 10
244 8471 10
5708 3416 10
5893 5695 10
5762 6398 10
4472 1151 10
9629 2080 10
8260 8494 10
3220 6213 10
340 2639 10
6550 4989 10
4278 1180 10
7425 5861 10
9545 8853 10
7380 7037 10
2989 8232 10
5202 2803 10
6436 1789 10
1683 9224 10
7942 6153 10
2881 9733 10
7121 2607 10
4884 6672 10
7137 1001 10
2493 1020 10
2348 8699 10
7777 2883 10
8260 4934 10
6808 4698 10
7736 6538 10
3164 2034 10
9737 3732 10
3786 8991 10
7044 4445 10
3115 9113 10
5548 4334 10
917 8571 10
6238 9108 10
6588 9567 10
7707 4541 10
8518 619 10
3554 5655 10
1321 3289 10
292 3764 10
2114 7977 10
7856 6297 10
2061 248 10
8025 7728 10
4569 9820 10
1412 6821 10
9056 4829 10
686 3760 10
5312 4116 10
9987 8097 10
9510 247 10
6141 7106 10
8553 6142 10
7665 6591 10
1031 4247 10
9487 6392 10
5386 3290 10
6255 2902 10
1235 2743 10
7947 2750 10
6986 1436 10
9154 5940 10
4813 7657 10
7276 5950 10
361 5889 10
8972 1272 10
378 3146 10
7441 7736 10
9158 8509 10
2616 7387 10
4817 4079 10
6303 9974 10
4872 2823 10
2926 2302 10
8751 567 10
4911 4437 10
8462 3596 10
8496 4592 10
9269 2515 10
1248 2627 10
4291 5317 10
4736 1856 10
1089 5226 10
7345 1541 10
8970 1824 10
3838 8849 10
3426 802 10
4063 332 10
2505 1813 10
7219 9300 10
3043 1763 10
825 7828 10
2862 2974 10
2562 1774 10
8699 7275 10
6110 4222 10
1894 4607 10
9638 3596 10
4374 6062 10
9831 1149 10
7102 1272 10
1157 6314 10
8689 7805 10
4392 5925 10
6590 9515 10
4843 8869 10
8643 6151 10
9976 778 10
9319 9061 10
5413 3107 10
7594 1896 10
7011 6719 10
3608 7937 10
6851 3720 10
3248 2311 10
8949 7816 10
2009 624 10
696 7315 10
2443 3598 10
7987 4072 10
3837 1513 10
4179 6814 10
3914 3958 10
5300 4326 10
5443 5860 10
3210 6928 10
5735 8818 10
5540 9538 10
5962 6295 10
7109 2934 10
6106 9924 10
7723 4904 10
6841 8271 10
434 3060 10
376 6879 10
9845 9281 10
965 8990 10
4413 9890 10
4201 4471 10
1079 4232 10
4505 1294 10
5069 7471 10
5602 5615 10
1717 1599 10
8225 1263 10
763 1821 10
882 5362 10
1769 5605 10
2830 4772 10
9666 6058 10
4073 5631 10
3783 5263 10
1619 7833 10
550 5790 10
1052 7493 10
3958 3380 10
3767 9417 10
3656 1414 10
1853 389 10
6793 7672 10
4039 5311 10
1397 8372 10
3108 5826 10
3773 5135 10
2197 5675 10
9062 9482 10
2485 3313 10
2700 3439 10
5077 1262 10
3319 3695 10
9883 3999 10
1679 1732 10
8832 9576 10
7044 4842 10
1188 4051 10
3881 4157 10
7618 7288 10
2603 6414 10
2239 9557 10
535 9136 10
7502 4491 10
2761 4523 10
1234 5478 10
9918 5560 10
1372 5562 10
8615 5319 10
2899 4519 10
8711 352 10
440 3928 10
6713 3722 10
7732 7870 10
6512 9615 10
816 6304 10
2739 787 10
9211 7702 10
2479 2724 10
6074 8992 10
5083 3300 10
9607 7157 10
9656 7535 10
8927 5629 10
8243 8866 10
7376 2119 10
5617 8772 10
6145 1210 10
5400 928 10
1097 2007 10
9633 1594 10
7026 6957 10
3308 8848 10
7937 1332 11
7343 7326 11
4252 5306 11
5789 3143 11
3361 3544 11
1719 5436 11
2459 9404 11
9326 357 11
5649 9030 11
4922 6357 11
7734 7565 11
3245 5944 11
2297 2518 11
8745 3267 11
11 8292 11
9391 8979 11
8024 2812 11
6291 6302 11
1815 1644 11
9636 4645 11
8734 9177 11
5235 7863 11
9487 2882 11
4774 1175 11
7740 9822 11
6008 1897 11
5533 5111 11
3486 5661 11
9750 4974 11
2537 1065 11
325 908 11
3881 798 11
8940 9630 11
8184 2541 11
9673 3419 11
1633 211 11
2923 6229 11
1302 7139 11
2020 1132 11
4259 1928 11
7563 6694 11
5141 2315 11
62 7481 11
6859 8784 11
4859 9834 11
1835 349 11
4784 1021 11
705 6894 11
8649 124 11
1089 9170 11
3886 8727 11
8600 5410 11
7988 5094 11
3416 8574 11
9937 4133 11
3153 5006 11
1391 889 11
1991 2704 11
7107 4473 11
1085 1506 11
5091 9457 11
7189 7936 11
2472 1890 11
2601 9622 11
9279 4184 11
2142 4377 11
9060 2597 11
6919 4183 11
4859 2594 11
151 3235 11
898 3253 11
4823 8362 11
2216 7909 11
4251 4208 11
7212 4398 11
1052 3734 11
2053 20 11
7380 4247 11
3239 9388 11
7558 8009 11
7805 8746 11
3653 2160 11
9603 3769 11
3982 9633 11
7000 5217 11
5239 8434 11
2067 1096 11
5152 9627 11
4644 6278 11
9375 2534 11
1044 4627 11
773 4377 11
1339 3101 11
566 1274 11
4126 9624 11
3268 7395 11
8422 9068 11
6086 5138 11
4102 4623 11
9870 233 11
3668 2471 11
3719 389 11
5367 5775 11
2539 8863 11
5885 389 11
1809 1100 11
7849 9623 11
2863 3434 11
798 8530 11
2157 7553 11
1129 7578 11
403 6038 11
4474 9737 11
2041 1581 11
5431 4140 11
5492 3277 11
3595 8413 11
7803 8141 11
3299 8687 11
2478 4740 11
6144 8460 11
7746 7978 11
7500 5242 11
6280 3829 11
7432 2119 11
9756 1148 11
9211 8481 11
7520 4101 11
1677 6853 11
6305 8181 11
3098 2528 11
2521 5714 11
4402 539 11
9824 7707 11
1778 8013 11
3791 7886 11
3561 3485 11
9076 7925 11
6978 7495 11
7689 4223 11
867 6970 11
5348 8496 11
9565 8375 11
9376 2682 11
757 2890 11
7255 5744 11
7901 4884 11
5684 395 11
9307 8665 11
5645 2438 11
229 3133 11
61 3212 11
4915 7926 11
2768 4863 11
8830 9013 11
7588 6778 11
9293 4323 11
5705 4852 11
9256 4942 11
1106 5607 11
3458 9840 11
1730 4219 11
5942 4455 11
3167 433 11
1624 4084 11
3768 6115 11
2486 5088 11
7748 6697 11
7771 5534 11
2681 2125 11
6728 971 11
3270 7632 11
1188 1069 11
439 160 11
352 2162 11
4456 9272 11
4106 1327 11
855 146 11
6637 4367 11
279 6769 11
850 7357 11
3627 5807 11
1505 5574 11
7359 2998 11
2104 6004 12
4128 1957 12
7760 9624 12
6864 9706 12
7468 4064 12
4603 221 12
7627 2301 12
7730 9557 12
9076 7836 12
5052 3172 12
462 1180 12
2858 655 12
3110 4724 12
9179 3526 12
838 6697 12
1614 8571 12
635 6727 12
9997 4687 12
767 1559 12
7058 6633 12
2513 1908 12
753 9320 12
6022 4085 12
187 3180 12
2920 5722 12
4875 6044 12
4804 8612 12
1095 2197 12
9691 1703 12
4202 834 12
5440 9066 12
5697 7634 12
830 9560 12
9332 8286 12
9092 1485 12
8660 8824 12
6460 8863 12
1105 7991 12
7122 7734 12
7419 5973 12
1 7760 12
639 9917 12
3828 5980 12
7595 4174 12
2222 5695 12
4809 7021 12
5568 7878 12
3078 9223 12
3984 3466 12
3170 3465 12
314 6585 12
5878 3334 12
2167 7781 12
3332 3019 12
9035 6820 12
149 5778 12
1326 3998 12
5573 1526 12
9201 6900 12
1812 7333 12
3908 2840 12
3799 7928 12
2032 159 12
1963 7612 12
9252 3772 12
2353 4048 12
9020 2219 12
2965 2742 12
8342 2628 12
9126 4871 12
1055 8288 12
9837 5184 12
2574 7179 12
3584 156 12
7475 9174 12
4180 8173 12
1568 5445 12
183 4632 12
4755 1096 12
3213 8804 12
8520 8735 12
1059 5193 12
2996 6261 12
417 9694 12
9299 691 12
5357 5454 12
7060 8997 12
6835 3502 12
5033 6948 12
9747 1461 12
3658 4809 12
5838 2246 12
5434 9424 12
2955 2655 12
263 206 12
2343 1680 12
2084 1270 12
7864 7144 12
9353 3848 12
7817 5078 12
6397 194 12
5611 4976 12
8528 5632 12
8902 6206 12
4228 7998 12
9655 6210 12
1296 4172 12
1809 4025 12
7199 6924 12
8966 6666 12
4969 8362 12
4316 7271 12
656 1112 12
5237 2078 12
4635 619 12
7534 5461 12
4595 293 12
358 9673 12
0 21 12
5555 8642 12
7472 7519 12
5308 2923 12
761 9693 12
145 763 12
5248 734 12
2636 2878 12
3993 6277 12
3823 3927 12
5966 7168 12
9147 7277 12
6727 5977 12
9376 2710 12
9351 6646 12
2043 2820 12
3481 6200 12
7210 3249 12
9967 3135 12
5818 3170 12
4529 6048 12
2199 8903 12
1436 9978 12
8084 8835 12
79 9132 12
4543 8812 12
1034 2233 12
2529 6038 12
6378 6980 12
810 7957 12
4237 1572 12
6003 1827 12
6268 9299 12
9297 3630 12
4789 8165 12
2311 3760 12
204 5679 12
2681 5514 12
8371 4023 12
6788 1939 12
54 8315 12
9278 3899 12
602 9777 12
6255 2158 12
8905 7118 12
1371 993 12
2143 7596 12
139 2207 12
2116 7087 12
3613 7349 12
157 8090 12
8865 4209 12
308 8257 12
9794 1757 12
3484 8313 12
8402 1017 12
3806 2525 12
9295 7483 12
9163 4132 12
7719 7299 12
5970 9083 12
6155 9672 12
6526 7745 12
870 5868 13
1123 76 13
6057 3002 13
5904 6608 13
1563 2474 13
7835 8256 13
6931 4978 13
709 6155 13
9299 1141 13
5581 6807 13
5490 846 13
9821 1217 13
9333 2284 13
4385 1916 13
8336 5924 13
7099 826 13
8210 9677 13
3122 7661 13
1964 2676 13
5840 3572 13
4088 4365 13
5224 4425 13
6001 4002 13
9313 6895 13
3671 1290 13
736 6584 13
9950 3715 13
8069 2261 13
6170 785 13
6282 1264 13
9112 6537 13
7146 8509 13
4351 1815 13
4751 3174 13
8026 5588 13
3730 6936 13
5513 4498 13
7187 9865 13
253 2826 13
302 8604 13
9569 3756 13
9053 3299 13
9553 8335 13
2378 9249 13
1297 27 13
6031 6279 13
412 767 13
6920 8629 13
8467 2696 13
5143 6364 13
7779 2421 13
8438 6655 13
1816 2584 13
3599 4620 13
4046 7220 13
7246 3365 13
4516 6602 13
7495 5201 13
2383 3326 13
2308 3497 13
5095 9233 13
9361 206 13
7626 69 13
14 2452 13
9779 837 13
4980 7128 13
427 5212 13
4223 3355 13
6374 1452 13
2826 4287 13
6689 3394 13
3151 1792 13
7527 5001 13
2332 1500 13
7272 4044 13
9151 4528 13
6271 9030 13
4391 2428 13
3373 565 13
2916 7362 13
1361 9971 13
534 9354 13
7588 4748 13
5025 5729 13
9846 6855 13
8959 2484 13
4348 3852 13
9016 9062 13
344 50 13
6131 1762 13
8932 9656 13
7977 578 13
614 8788 13
8827 8629 13
2215 9278 13
2664 5900 13
9701 3660 13
2242 6632 13
2111 2624 13
5122 4705 13
9675 5566 13
9418 8632 13
2977 4019 13
403 7416 13
9068 5437 13
5968 7519 13
3825 4325 13
9413 6205 13
4194 7785 13
6581 5482 13
1890 6982 13
3284 1468 13
1013 3049 13
7554 2070 13
593 9452 13
4672 6927 13
5940 9014 13
2812 364 13
4440 7802 13
6206 1923 13
9057 4251 13
9124 8381 13
596 2201 13
9226 4785 13
7028 2710 13
5555 1282 13
7363 5219 13
699 821 13
8546 9375 13
5845 2122 13
3503 9044 13
9484 7422 13
5732 4586 13
9445 8115 13
1192 3333 13
4429 8908 13
5147 7518 13
647 1840 13
29 1217 13
5936 9840 13
3625 8969 13
9713 4241 13
1054 5242 13
6899 7900 13
4214 7079 13
9885 9562 13
2132 355 13
7739 5883 13
3902 4014 13
8988 2002 13
8602 5233 13
7305 2681 13
2541 4191 13
4479 3265 13
7160 5461 13
3247 2207 13
4004 3980 13
8665 9288 13
1444 9177 13
4423 157 13
5001 4460 13
3804 9257 13
4541 6373 13
9441 1251 13
9034 7693 13
2821 5905 13
6637 5658 13
2627 6141 13
5816 1842 13
4774 6591 13
6436 1509 13
7382 4546 13
186 9702 13
9447 7754 13
3628 8868 13
2623 8975 13
4869 7746 13
2798 9159 13
4782 3413 13
4889 8929 13
3598 4486 13
3697 6907 13
4600 4035 13
4387 7882 14
1632 7787 14
5273 347 14
2124 4365 14
2731 383 14
8497 1828 14
9506 130 14
9629 4672 14
6163 1805 14
5214 4484 14
5579 2461 14
2884 3240 14
8729 7684 14
6832 7237 14
7368 967 14
9389 5059 14
3862 419 14
4752 8003 14
7123 810 14
8098 9540 14
960 7184 14
5710 6570 14
5262 803 14
4082 9023 14
5039 2273 14
7439 7642 14
3196 1759 14
3193 8854 14
8783 1944 14
7699 4273 14
4836 6420 14
6032 582 14
122 6200 14
2566 4145 14
6903 2523 14
3295 2860 14
1016 8335 14
6327 5028 14
2414 7128 14
3189 6591 14
1446 5729 14
3804 7895 14
1573 2821 14
5426 1657 14
4925 3251 14
6818 5629 14
3936 1057 14
1887 5496 14
9827 8023 14
3155 1649 14
1536 4844 14
5668 8511 14
2842 1026 14
3585 7208 14
3405 8319 14
9302 5178 14
7139 350 14
3640 1065 14
9558 5203 14
9966 9032 14
1130 5798 14
8032 1161 14
3425 5772 14
4907 1921 14
6577 670 14
8646 1141 14
9505 2091 14
226 1289 14
2004 9123 14
2602 8914 14
5160 8264 14
492 3498 14
591 373 14
4591 922 14
3987 6682 14
1184 9383 14
6470 4052 14
1287 9818 14
4136 8359 14
1994 9401 14
7944 648 14
5919 4276 14
3024 319 14
3813 2816 14
8429 1606 14
4452 7268 14
2179 8730 14
6412 7982 14
819 5524 14
5815 521 14
2701 6226 14
1511 8475 14
9989 9408 14
3686 7591 14
6250 3618 14
7393 5480 14
5887 6642 14
2960 7544 14
880 9341 14
8378 1744 14
6521 3620 14
453 9774 14
3749 1493 14
3202 3055 14
4051 6978 14
7733 3951 14
9508 9359 14
509 9646 14
4788 9045 14
2957 3528 14
251 9756 14
5288 4034 14
4634 1746 14
9680 7769 14
3280 492 14
6198 6551 14
5020 6643 14
7311 2171 14
8748 7365 14
3485 2636 14
5725 7053 14
8424 229 14
8966 5501 14
2570 2453 14
8422 9185 14
585 7393 14
9946 8707 14
8264 51 14
6623 6937 14
9380 5355 14
6340 238 14
5670 815 14
6385 3063 14
1904 4078 14
8382 2856 14
6692 3723 14
3085 3908 14
5718 9632 14
9331 8964 14
3280 9257 14
5478 2795 14
7801 362 14
573 158 14
3049 1924 14
7529 592 14
8570 2510 14
2059 1873 14
1487 9567 14
2197 2819 14
5345 6858 14
7159 9909 14
2978 721 14
4654 7506 14
9590 5053 14
7769 7251 14
3178 4462 14
9950 6969 14
4303 5145 14
2250 9915 14
9007 2136 14
8975 5987 14
8667 5015 14
8375 8294 14
7729 5365 14
5999 3297 14
5877 5362 14
9836 9844 14
5476 7488 14
6609 4430 14
4296 2354 14
5317 391 14
7790 4255 14
9626 3744 14
3553 8024 14
5571 9150 14
2680 5145 14
1734 649 14
9155 5565 14
5253 6723 14
288 2686 14
8138 2059 14
5955 5658 14
948 9038 14
6244 274 14
6531 6490 14
3020 9492 14
8315 5896 14
85 1293 14
6722 2272 14
6262 2180 14
8626 3012 15
705 1964 15
8246 6990 15
7561 8405 15
9421 5851 15
9375 8436 15
1175 5013 15
5141 3824 15
3234 2115 15
758 8262 15
8698 6562 15
6274 1847 15
5675 7714 15
5014 2121 15
2182 2075 15
3096 3283 15
5395 5009 15
3205 5379 15
2219 5370 15
6614 4643 15
9238 9744 15
932 8733 15
560 3871 15
8821 1064 15
4176 3724 15
1014 1535 15
4188 899 15
5496 4871 15
1912 2886 15
6443 9708 15
2419 5178 15
7867 9566 15
9148 6176 15
398 4414 15
6950 2174 15
5355 719 15
8127 1011 15
3900 2112 15
3920 7062 15
9622 1641 15
7972 628 15
3751 3618 15
9774 5522 15
1081 7189 15
54 9444 15
6528 7435 15
2420 1879 15
6121 5717 15
6952 9136 15
1458 3458 15
9642 7204 15
8608 2940 15
9385 9521 15
7333 8421 15
4951 4579 15
785 3340 15
4210 9965 15
9510 4084 15
6372 5996 15
2669 9844 15
6747 5213 15
4886 2253 15
3035 9161 15
8626 637 15
4227 3642 15
2897 3653 15
721 9696 15
696 4038 15
272 181 15
9674 8560 15
5995 6265 15
675 6288 15
3970 3789 15
2649 1040 15
9742 7004 15
6330 594 15
2042 1834 15
7485 8253 15
5126 4325 15
3604 8504 15
8660 4840 15
1758 4762 15
9056 6751 15
1113 8932 15
4135 2373 15
8931 6410 15
1466 5919 15
6099 9849 15
7857 5790 15
7461 9592 15
1555 7560 15
4197 5576 15
2788 4753 15
7724 7369 15
2287 9199 15
5613 9280 15
1163 1909 15
8064 6167 15
4464 1661 15
7871 542 15
2176 7090 15
2175 4544 15
9751 2979 15
8126 8542 15
2893 1118 15
1388 5339 15
871 450 15
4567 7663 15
6259 6438 15
7532 6341 15
3974 2481 15
3346 6720 15
6611 9785 15
3997 9396 15
1008 9004 15
9517 8220 15
3612 9232 15
1655 3923 15
2025 9418 15
7667 3025 15
302 9144 15
2184 4873 15
16 1859 15
6626 4440 15
5670 1250 15
4697 3889 15
2138 9817 15
8768 2322 15
7308 1130 15
2091 4165 15
3839 1579 15
5194 9725 15
8058 4397 15
7009 495 15
4634 3325 15
5776 6306 15
3071 785 15
8513 320 15
7676 3861 15
6808 8356 15
2767 3412 15
1570 5210 15
5822 4094 15
5581 607 15
9649 7414 15
865 738 15
126 9013 15
9798 4274 15
7478 6496 15
4112 3793 15
4692 5485 15
4306 3668 15
3259 3238 15
9766 3830 15
4495 5931 15
7955 9031 15
6508 5554 15
5030 4883 15
472 1957 15
6333 6345 15
7805 8475 15
2737 1385 15
8378 2061 15
1605 3223 15
9487 9954 15
9173 3600 15
1546 6733 15
2526 615 15
8604 2875 15
623 1048 15
665 3652 15
2894 8124 15
924 1696 15
184 9818 15
2909 626 15
9566 3206 15
4860 534 15
3681 1151 15
6920 675 15
4651 8563 15
6593 3820 15
9188 7798 15
4042 3079 15
5958 9403 15
4292 7952 15
2418 4054 15
8505 4334 15
9072 615 15
2781 4110 15
971 2260 15
5663 8794 15
4901 5275 15
9879 5131 15
1607 7794 15
6757 5687 15
4793 8391 15
2255 5529 15
5357 2028 15
3950 7669 15
3332 4689 15
2235 9568 15
9322 6170 15
3852 580 15
858 9764 15
569 2961 15
1639 1134 15
8865 4342 16
9548 1715 16
4257 781 16
3311 2652 16
4857 3664 16
9140 2478 16
815 2713 16
4846 4770 16
7543 2609 16
1826 7881 16
4732 9143 16
7884 5590 16
669 3794 16
2170 1112 16
9641 2611 16
6653 5469 16
7100 4841 16
260 1357 16
2012 8877 16
7285 3744 16
8265 6738 16
4413 571 16
1010 4706 16
3242 9244 16
2030 7623 16
6021 2365 16
9674 8104 16
1053 5004 16
1677 8534 16
3038 6906 16
9646 6259 16
883 7750 16
6779 7312 16
1484 2386 16
9 3942 16
2978 3902 16
5510 5506 16
6008 6340 16
4226 7182 16
2335 3236 16
1901 5188 16
2511 1040 16
4432 3543 16
8918 9761 16
957 6603 16
8598 5532 16
4941 6961 16
1532 1954 16
6745 6742 16
3913 8586 16
1211 802 16
4318 7235 16
7575 1494 16
6939 8370 16
2202 9107 16
8038 7092 16
7824 7806 16
9038 4923 16
3091 4708 16
5938 376 16
9296 2102 16
4861 942 16
4467 4131 16
9811 7802 16
6508 8494 16
3649 1056 16
138 4958 16
8531 5983 16
5640 5671 16
3218 7551 16
7799 2131 16
4329 6496 16
3267 2477 16
155 5843 16
7570 3412 16
9701 742 16
5884 8143 16
7256 446 16
7335 2447 16
7533 7331 16
3216 4815 16
7791 1414 16
7619 9812 16
5405 822 16
1488 2196 16
9487 7029 16
8001 9799 16
6406 7952 16
2333 9050 16
5883 7367 16
702 770 16
4085 501 16
8136 5463 16
8321 281 16
2317 6917 16
3802 7045 16
3229 9212 16
6612 8845 16
8445 6381 16
9080 6662 16
823 4194 16
4572 6057 16
4852 9080 16
6681 378 16
9667 2101 16
5520 7473 16
7700 4910 16
8727 2896 16
8594 3878 16
3353 6479 16
9316 634 16
5335 3537 16
8587 6328 16
8561 9179 16
9099 383 16
1601 8781 16
9449 1479 16
263 8082 16
831 2613 16
1870 3915 16
7036 2651 16
7469 4044 16
2438 9968 16
6240 1485 16
787 5392 16
8697 1954 16
252 8424 16
9345 8249 16
8741 5515 16
6460 1466 16
3722 7310 16
4715 6552 16
210 9853 16
1257 4471 16
2968 1520 16
482 5579 16
9917 7326 16
6682 8565 16
2668 8078 16
8079 8668 16
4988 4497 16
6454 5321 16
7969 8915 16
1559 9576 16
8539 171 16
5256 8862 16
5353 442 16
1216 7736 16
5399 5028 16
3581 184 16
9283 2748 16
3415 119 16
7764 9672 16
1750 1018 16
4735 4699 16
4488 8919 16
3590 5922 16
500 2957 16
4162 5790 16
9815 9880 16
4100 9026 16
7639 7170 16
2968 758 16
4370 924 16
1119 8227 16
61 6842 16
8738 4643 16
2889 5542 17
6368 2650 17
6609 449 17
7774 3001 17
1964 1591 17
3905 9938 17
2271 3496 17
4495 9020 17
1329 1200 17
2716 2288 17
3260 1697 17
4140 9257 17
4620 5478 17
8750 1346 17
1018 7484 17
3617 6297 17
2997 1668 17
2457 1051 17
5339 6376 17
5349 1710 17
2470 7944 17
5880 4796 17
9294 7238 17
9571 7642 17
3647 9325 17
5664 4009 17
3936 2345 17
6899 4991 17
4218 2950 17
2244 7329 17
2494 2324 17
2269 5268 17
9722 309 17
7529 9866 17
1930 1743 17
6599 3191 17
5896 918 17
9335 5298 17
5096 2293 17
9168 6610 17
3400 5818 17
9688 1483 17
1893 5231 17
526 1225 17
4041 1044 17
812 3913 17
7880 1997 17
9614 378 17
9038 4533 17
2271 699 17
6290 1924 17
5966 1268 17
8715 1775 17
4500 9912 17
5038 2985 17
99 3840 17
4238 603 17
8877 5968 17
445 4543 17
6487 7174 17
671 2446 17
5927 3939 17
9090 6317 17
7651 8830 17
1204 5296 17
8488 7899 17
1199 4560 17
3768 4499 17
5794 2881 17
1485 2590 17
5520 1579 17
801 9914 17
7575 1286 17
8872 6119 17
7817 8990 17
3028 8587 17
3560 8767 17
3361 2404 17
5189 7179 17
3313 4982 17
5179 4287 17
9286 2607 17
5025 4305 17
2878 9627 17
2859 4894 17
5451 2941 17
2271 6649 17
1474 9547 17
1587 8200 17
7785 1424 17
1322 7149 17
1641 5921 17
7354 4280 17
6534 8354 17
2711 8627 17
2241 5536 17
9294 781 17
1597 6147 17
6724 7795 17
1996 4850 17
5568 9116 17
389 5385 17
3978 1847 17
1777 2365 17
2724 3623 17
5653 3089 17
9628 3506 17
1586 9092 17
6981 6928 17
1425 8544 17
8067 3259 17
8846 8815 17
9759 5355 17
4298 1523 17
4416 4602 17
797 6757 17
961 9662 17
5294 201 17
6100 3988 17
5156 5143 17
7290 1732 17
2418 5668 17
4587 6140 17
6929 9750 17
9621 814 17
1396 5490 17
2404 5566 17
1317 2318 17
5761 9105 17
7469 8127 17
9530 9636 17
7747 2628 17
1115 4139 17
2871 9949 17
6449 3346 17
2598 1799 17
4811 3455 17
1971 3150 17
7139 4463 17
5666 3167 17
7754 3839 17
3833 1054 17
8325 1260 17
288 3110 17
5273 4664 17
4128 1081 17
9983 9870 17
903 5980 17
5010 8294 17
5337 6381 17
8706 8864 17
9164 8511 17
437 7906 17
1130 5738 17
1056 7969 17
3103 9420 17
7540 3459 17
9039 2775 17
7490 6574 17
2964 7655 17
6191 9167 17
770 8537 17
3649 3462 17
3959 8519 17
4046 1007 17
969 1440 17
2156 1055 17
766 6745 17
2587 9257 17
8917 1868 17
1407 1653 17
2317 9446 17
3854 4518 17
9503 7584 17
9131 8070 17
5614 5411 17
1936 4702 17
7519 5606 17
8955 6432 17
8231 6777 17
9390 9835 17
1604 4374 17
5750 1556 17
630 8995 17
4937 2308 17
2196 9503 17
2361 6538 17
2591 5668 17
4867 6718 17
5535 1538 18
8643 1857 18
4139 4462 18
6870 2346 18
7328 3336 18
2803 2362 18
7818 9921 18
8474 9038 18
5627 6348 18
987 2106 18
8203 4435 18
395 532 18
1411 5429 18
449 1938 18
264 6544 18
6905 5066 18
7066 5251 18
150 4787 18
964 3742 18
56 7632 18
6086 9023 18
2942 6006 18
3513 2917 18
5841 5920 18
2705 7144 18
7301 7763 18
3396 2842 18
7977 9562 18
6775 373 18
9172 2960 18
7970 7409 18
2630 2811 18
4856 2937 18
3455 9075 18
7593 7958 18
439 6789 18
3624 2095 18
2404 2147 18
2845 9133 18
3604 9998 18
9494 78 18
3122 4008 18
7429 6547 18
7712 2266 18
6915 8488 18
5997 1822 18
1557 1260 18
6793 8438 18
2794 7841 18
7457 7450 18
4604 2008 18
9051 9047 18
980 5366 18
5942 5658 18
9856 9955 18
6636 505 18
340 3442 18
558 7405 18
5799 6868 18
181 5971 18
8024 1762 18
9809 3789 18
315 8235 18
4772 6400 18
1700 6964 18
8971 796 18
5023 7932 18
3309 9680 18
1213 2793 18
767 975 18
6430 1216 18
6510 2806 18
1564 2749 18
8844 4775 18
5897 2945 18
4413 9643 18
2003 4844 18
3229 8195 18
3373 8632 18
630 9644 18
8075 385 18
8697 1191 18
7193 7187 18
5038 7566 18
3288 1729 18
6762 7594 18
559 4492 18
1376 9473 18
8885 2076 18
9266 5325 18
5155 5066 18
8980 8424 18
7538 6564 18
3954 5089 18
8831 4191 18
6198 609 18
9462 9348 18
821 1549 18
2843 654 18
8369 5019 18
2020 4436 18
6357 6633 18
4394 9171 18
728 1980 18
8725 5222 18
2381 5040 18
7179 9192 18
1803 9887 18
7454 4656 18
195 4882 18
1984 3179 18
4421 4648 18
8651 6466 18
4335 8182 18
8357 3673 18
3790 3549 18
525 3497 18
5572 7112 18
35 8160 18
4682 2481 18
2813 8211 18
5463 9278 18
9098 5734 18
8214 9027 18
3166 3453 18
5184 3857 18
1561 9054 18
3941 5188 18
5415 7666 18
4326 4380 18
4174 2689 18
2767 8424 18
3226 988 18
7941 7447 18
1742 391 18
6717 1600 18
6980 6409 18
8914 177 18
556 6920 18
3433 8504 18
6219 9690 18
7388 927 18
1417 1525 18
368 3109 18
1291 4322 18
3051 7268 18
5515 5950 18
89 1634 18
409 3067 18
7425 4048 18
9332 6177 18
8189 1586 18
2222 9272 18
4797 8260 18
4862 1367 18
6556 5489 18
4304 265 18
834 2049 18
4316 3220 18
995 3497 18
7294 1492 18
1703 520 18
6686 6911 18
7643 5932 18
6130 9312 18
9805 3765 18
5849 4260 18
4372 6155 18
4538 1725 18
6680 6924 18
7076 2555 18
8832 8205 18
8960 5836 18
180 4376 18
3346 8499 18
8457 1897 18
8039 2238 18
2022 4230 18
9081 2309 18
1532 4143 18
4167 5263 18
9920 3353 18
6869 7953 18
8606 9254 18
9426 684 18
173 5739 18
3592 7651 18
4199 7589 18
6058 673 18
9532 7451 18
1195 7137 18
6634 8062 18
310 6167 18
9807 8729 18
8376 192 18
6153 1446 18
4137 9518 18
7658 2392 18
214 8329 18
7979 6323 18
3244 7850 18
5227 7898 19
1346 83 19
5058 3763 19
9148 2621 19
2618 8220 19
4345 6683 19
3721 3049 19
4545 6502 19
1593 8057 19
6406 8326 19
2460 9667 19
6893 6549 19
47 309 19
9949 2120 19
8318 734 19
8252 4944 19
3436 3267 19
6776 5187 19
1918 1746 19
3642 7727 19
